id,ref_id,additional_id,segment_number,technology,hierarchy,length,specification,start_equipment_id,end_equipment_id,core_count,designation,start_structure_id,start_structure_key,end_structure_id,end_structure_key,object_status,owner,placement_type,start_equipment_port_id,end_equipment_port_id,remediation,remediation_specification,remediation_desc,leadin_cable_transfer,asset_transfer,network_key,project_code,project_number
4RBN-20-18-SDS-688,,,1,FIBRE,SDS,20.3,SDS_CORNING_1_ROC,4RBN-20-18-SMP-648,4RBN-20-18-PCD-688,1,,1804658016,N1802049526,1804658289,N1802052279,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-689,,,1,FIBRE,SDS,20.3,SDS_CORNING_1_ROC,4RBN-20-18-SMP-648,4RBN-20-18-PCD-689,1,,1804658016,N1802049526,1804658289,N1802052279,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-690,,,1,FIBRE,SDS,20.3,SDS_CORNING_1_ROC,4RBN-20-18-SMP-648,4RBN-20-18-PCD-690,1,,1804658016,N1802049526,1804658275,N1802046075,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-691,,,1,FIBRE,SDS,20.3,SDS_CORNING_1_ROC,4RBN-20-18-SMP-648,4RBN-20-18-PCD-691,1,,1804658016,N1802049526,1804658275,N1802046075,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-692,,,1,FIBRE,SDS,34.5,SDS_CORNING_1_ROC,4RBN-20-18-SMP-648,4RBN-20-18-PCD-692,1,,1804658016,N1802049526,1804658274,N1802046591,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-693,,,1,FIBRE,SDS,41.4,SDS_CORNING_1_ROC,4RBN-20-18-SMP-648,4RBN-20-18-PCD-693,1,,1804658016,N1802049526,1804658273,N1802044491,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SSS-649,,,1,FIBRE,SSS,79.6,SSS_CORNING_1_ROC,4RBN-20-18-BJL-643,4RBN-20-18-SMP-649,1,,1804657893,N1802044067,1804658013,N1802047079,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-694,,,1,FIBRE,SDS,14.5,SDS_CORNING_1_ROC,4RBN-20-18-SMP-649,4RBN-20-18-PCD-694,1,,1804658013,N1802047079,1804658271,N1802044790,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-695,,,1,FIBRE,SDS,14.5,SDS_CORNING_1_ROC,4RBN-20-18-SMP-649,4RBN-20-18-PCD-695,1,,1804658013,N1802047079,1804658271,N1802044790,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-696,,,1,FIBRE,SDS,20.3,SDS_CORNING_1_ROC,4RBN-20-18-SMP-649,4RBN-20-18-PCD-696,1,,1804658013,N1802047079,1804658287,N1802051701,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-697,,,1,FIBRE,SDS,20.3,SDS_CORNING_1_ROC,4RBN-20-18-SMP-649,4RBN-20-18-PCD-697,1,,1804658013,N1802047079,1804658287,N1802051701,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-698,,,1,FIBRE,SDS,36.2,SDS_CORNING_1_ROC,4RBN-20-18-SMP-649,4RBN-20-18-PCD-698,1,,1804658013,N1802047079,1804658267,N1802049103,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-699,,,1,FIBRE,SDS,79.1,SDS_CORNING_1_ROC,4RBN-20-18-SMP-649,4RBN-20-18-PCD-699,1,,1804658013,N1802047079,1804658266,N1802048503,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-700,,,1,FIBRE,SDS,82.2,SDS_CORNING_1_ROC,4RBN-20-18-SMP-648,4RBN-20-18-PCD-700,1,,1804658016,N1802049526,1804658268,N1802051216,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SSS-650,,,1,FIBRE,SSS,20,SSS_CORNING_1_ROC,4RBN-20-18-BJL-643,4RBN-20-18-SMP-650,1,,1804657893,N1802044067,1804657893,N1802044067,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-701,,,1,FIBRE,SDS,76.1,SDS_CORNING_1_ROC,4RBN-20-18-SMP-650,4RBN-20-18-PCD-701,1,,1804657893,N1802044067,4RBN-20-01-NEC-653,,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-702,,,1,FIBRE,SDS,92.5,SDS_CORNING_1_ROC,4RBN-20-18-SMP-650,4RBN-20-18-PCD-702,1,,1804657893,N1802044067,1804658264,N1802049553,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-703,,,1,FIBRE,SDS,35.9,SDS_CORNING_1_ROC,4RBN-20-18-SMP-650,4RBN-20-18-PCD-703,1,,1804657893,N1802044067,1804658269,N1802053381,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-704,,,1,FIBRE,SDS,92.5,SDS_CORNING_1_ROC,4RBN-20-18-SMP-650,4RBN-20-18-PCD-704,1,,1804657893,N1802044067,1804658263,N1802047144,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-705,,,1,FIBRE,SDS,79.1,SDS_CORNING_1_ROC,4RBN-20-18-SMP-649,4RBN-20-18-PCD-705,1,,1804658013,N1802047079,1804658265,N1802052001,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-706,,,1,FIBRE,SDS,47.4,SDS_CORNING_1_ROC,4RBN-20-18-SMP-650,4RBN-20-18-PCD-706,1,,1804657893,N1802044067,1804658285,N1802053045,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-707,,,1,FIBRE,SDS,47.4,SDS_CORNING_1_ROC,4RBN-20-18-SMP-650,4RBN-20-18-PCD-707,1,,1804657893,N1802044067,1804658285,N1802053045,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-708,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-708,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-709,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-709,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-710,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-710,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-711,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-711,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-712,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-712,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-713,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-713,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-714,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-714,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-715,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-715,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-716,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-716,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-717,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-717,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-718,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-718,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-719,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-719,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-720,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-720,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-721,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-721,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-722,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-722,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-723,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-723,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-724,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-724,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-725,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-725,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-726,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-726,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-727,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-727,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-728,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-728,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-729,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-729,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-730,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-730,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-731,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-731,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-732,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-732,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-733,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-733,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-734,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-734,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-735,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-735,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-736,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-736,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-737,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-737,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-738,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-738,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-739,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-739,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-740,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-740,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-741,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-741,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-742,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-742,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-743,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-743,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-744,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-744,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-745,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-745,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-746,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-746,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-747,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-747,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-748,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-748,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-749,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-749,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-750,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-750,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-751,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-751,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-752,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-752,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-753,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-753,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-754,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-754,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-755,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-755,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-756,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-756,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-757,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-757,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-758,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-758,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-759,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-759,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-760,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-760,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-761,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-761,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-762,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-762,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-763,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-763,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-764,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-18-CAP-641,4RBN-20-18-PCD-764,1,,1805282675,N1802044817,1805282675,N1802044817,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-FSL-645,,,1,FIBRE,FSL,216.1,FSL_CORNING_12_LOOSE,4RBN-20-18-FJL-301,4RBN-20-18-BJL-645,12,,1804657875,N1381632089,1804657888,N1381632292,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SSS-651,,,1,FIBRE,SSS,69.3,SSS_CORNING_1_ROC,4RBN-20-18-BJL-645,4RBN-20-18-SMP-651,1,,1804657888,N1381632292,1804734676,N1802053136,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-765,,,1,FIBRE,SDS,19.1,SDS_CORNING_1_ROC,4RBN-20-18-SMP-651,4RBN-20-18-PCD-765,1,,1804734676,N1802053136,1804734872,N1802043931,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-766,,,1,FIBRE,SDS,19.1,SDS_CORNING_1_ROC,4RBN-20-18-SMP-651,4RBN-20-18-PCD-766,1,,1804734676,N1802053136,1804734872,N1802043931,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-767,,,1,FIBRE,SDS,38.1,SDS_CORNING_1_ROC,4RBN-20-18-SMP-651,4RBN-20-18-PCD-767,1,,1804734676,N1802053136,1804734928,N1802052588,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-768,,,1,FIBRE,SDS,16.8,SDS_CORNING_1_ROC,4RBN-20-18-SMP-651,4RBN-20-18-PCD-768,1,,1804734676,N1802053136,1804734905,N1802052915,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-769,,,1,FIBRE,SDS,16.8,SDS_CORNING_1_ROC,4RBN-20-18-SMP-651,4RBN-20-18-PCD-769,1,,1804734676,N1802053136,1804734905,N1802052915,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-770,,,1,FIBRE,SDS,84.9,SDS_CORNING_1_ROC,4RBN-20-18-SMP-653,4RBN-20-18-PCD-770,1,,1804734679,N1802047398,1804734877,N1802048031,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SSS-652,,,1,FIBRE,SSS,20,SSS_CORNING_1_ROC,4RBN-20-18-BJL-645,4RBN-20-18-SMP-652,1,,1804657888,N1381632292,1804657888,N1381632292,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-771,,,1,FIBRE,SDS,54.3,SDS_CORNING_1_ROC,4RBN-20-18-SMP-642,4RBN-20-18-PCD-771,1,,1804657883,N1381624018,1804658236,N1802045236,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-772,,,1,FIBRE,SDS,19.1,SDS_CORNING_1_ROC,4RBN-20-18-SMP-652,4RBN-20-18-PCD-772,1,,1804657888,N1381632292,1804658282,N1802043503,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-773,,,1,FIBRE,SDS,19.1,SDS_CORNING_1_ROC,4RBN-20-18-SMP-652,4RBN-20-18-PCD-773,1,,1804657888,N1381632292,1804658282,N1802043503,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-774,,,1,FIBRE,SDS,14.5,SDS_CORNING_1_ROC,4RBN-20-18-SMP-652,4RBN-20-18-PCD-774,1,,1804657888,N1381632292,1804658242,N1802045078,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-775,,,1,FIBRE,SDS,14.5,SDS_CORNING_1_ROC,4RBN-20-18-SMP-652,4RBN-20-18-PCD-775,1,,1804657888,N1381632292,1804658242,N1802045078,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-776,,,1,FIBRE,SDS,111.8,SDS_CORNING_1_ROC,4RBN-20-18-SMP-651,4RBN-20-18-PCD-776,1,,1804734676,N1802053136,1804658244,N1802043275,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SDS-777,,,1,FIBRE,SDS,111.8,SDS_CORNING_1_ROC,4RBN-20-18-SMP-651,4RBN-20-18-PCD-777,1,,1804734676,N1802053136,1804658244,N1802043275,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-18-SSS-653,,,1,FIBRE,SSS,116.1,SSS_CORNING_1_ROC,4RBN-20-18-BJL-645,4RBN-20-18-SMP-653,1,,1804657888,N1381632292,1804734679,N1802047398,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
